x,y,z
3.8457412719726562,-168.9342803955078,28.887252807617188
3.9255223274230957,-168.31451416015625,28.88800811767578
4.007045269012451,-167.706787109375,28.8890380859375
4.08837890625,-167.1034393310547,28.89006805419922
4.170313358306885,-166.49246215820312,28.89115333557129
4.250671863555908,-165.88844299316406,28.89174461364746
4.327150821685791,-165.31190490722656,28.891517639160156
4.407140254974365,-164.71022033691406,28.889175415039062
4.492125511169434,-164.072509765625,28.880266189575195
4.576085090637207,-163.4415283203125,28.884796142578125
4.661643028259277,-162.79803466796875,28.889507293701172
4.744309425354004,-162.177490234375,28.889511108398438
4.824774742126465,-161.5738067626953,28.887802124023438
4.908047199249268,-160.94891357421875,28.88593864440918
4.991016387939453,-160.32693481445312,28.884248733520508
5.0739288330078125,-159.7065887451172,28.88332176208496
5.156172752380371,-159.09107971191406,28.8831729888916
5.236081600189209,-158.49295043945312,28.882686614990234
5.312806129455566,-157.92001342773438,28.881179809570312
5.391324996948242,-157.33389282226562,28.879005432128906
5.471377372741699,-156.7355194091797,28.87702178955078
5.549380779266357,-156.1510772705078,28.8759708404541
5.625704765319824,-155.57977294921875,28.874923706054688
5.702755451202393,-155.0057373046875,28.87302589416504
5.779170989990234,-154.4357452392578,28.868030548095703
5.861249923706055,-153.80357360839844,28.853883743286133
5.9402899742126465,-153.116943359375,28.844425201416016
6.001949787139893,-152.41461181640625,28.840110778808594
6.040111541748047,-151.6584014892578,28.84365463256836
6.041987419128418,-150.90182495117188,28.850831985473633
6.010679721832275,-150.15057373046875,28.846410751342773
5.950011253356934,-149.34922790527344,28.835895538330078
5.8473358154296875,-148.50604248046875,28.83308982849121
5.686653137207031,-147.6231689453125,28.8366756439209
5.4610748291015625,-146.71185302734375,28.841135025024414
5.168701171875,-145.7779541015625,28.845243453979492
4.997678279876709,-145.30447387695312,28.847322463989258
4.6164751052856445,-144.3728790283203,28.851224899291992
4.395981788635254,-143.89199829101562,28.853050231933594
4.158604621887207,-143.409912109375,28.854772567749023
3.9042744636535645,-142.92710876464844,28.856399536132812
3.6330935955047607,-142.4439697265625,28.85801124572754
3.346837282180786,-141.96420288085938,28.86097526550293
3.051644802093506,-141.49697875976562,28.867189407348633
2.750455141067505,-141.044189453125,28.87359619140625
2.444227933883667,-140.60675048828125,28.878007888793945
2.1313247680664062,-140.18199157714844,28.87807273864746
1.8060675859451294,-139.76406860351562,28.87359619140625
1.4751557111740112,-139.3627471923828,28.87109375
1.1398444175720215,-138.978759765625,28.87005615234375
0.4594614505767822,-138.26220703125,28.869047164916992
-0.22944603860378265,-137.61373901367188,28.86699867248535
-0.9149147272109985,-137.03846740722656,28.86311149597168
-1.6071240901947021,-136.52342224121094,28.85721206665039
-2.29459810256958,-136.0764617919922,28.84967803955078
-2.956732749938965,-135.70584106445312,28.839954376220703
-3.6227731704711914,-135.39053344726562,28.830379486083984
-4.270369529724121,-135.13877868652344,28.82332420349121
-4.894556045532227,-134.94857788085938,28.818065643310547
-5.489790916442871,-134.81703186035156,28.812332153320312
-6.052079677581787,-134.74159240722656,28.805736541748047
-6.555773735046387,-134.71800231933594,28.798152923583984
-7.256434440612793,-134.75997924804688,28.78689193725586
-7.882926940917969,-134.88006591796875,28.780149459838867
-8.419065475463867,-135.05361938476562,28.77761459350586
-8.888647079467773,-135.26731872558594,28.77676010131836
-9.412630081176758,-135.58761596679688,28.775667190551758
-9.829681396484375,-135.9227752685547,28.775924682617188
-10.214042663574219,-136.32794189453125,28.77650260925293
-10.556929588317871,-136.80322265625,28.77935791015625
-10.815688133239746,-137.28665161132812,28.78036117553711
-10.9957275390625,-137.7559356689453,28.782638549804688
-11.120115280151367,-138.25836181640625,28.784528732299805
-11.190996170043945,-138.81675720214844,28.78451156616211
-11.18580436706543,-139.33981323242188,28.78868865966797
